10;0.22995120069972472;0.23047568210058672;0.23040843210037565;0.23110039129969664
20;0.2300539973013656;0.23034754730033455;0.2302555736998329;0.2307776436002314
30;0.23013909049986978;0.230263735299377;0.23024282400037918;0.23078515930064897
40;0.2315184094997676;0.230287464399953;0.2308872939000139;0.23140529580050498
50;0.23024962069976027;0.23023871460100054;0.23030464130097245;0.2309936055997241
60;0.23248176279994368;0.23055715020018397;0.23159898209996754;0.23148669109941694
70;0.2301013612999668;0.23027050619930378;0.23046297869987029;0.2307503001000441
80;0.230375968899898;0.2309881058001338;0.23035778699995718;0.230771549799465
90;0.23048839529983525;0.23024624589961604;0.23034188610035927;0.23083036720017844
100;0.2307432790996245;0.2310290271998383;0.2304495415006386;0.2321813377999206
110;0.23253840830038824;0.2312810310999339;0.23157815409977048;0.23189551679861325
120;0.23155279500024334;0.2308465336005611;0.2308414819999598;0.23135039509979832
130;0.23106152179934725;0.23088059070032613;0.2307483415999741;0.2312653748998855
140;0.23120138019949082;0.2309911162006756;0.23111996469997392;0.2313735565996467
150;0.23153561800027092;0.23089647060114657;0.23087012199976015;0.2315092378998088
160;0.23122261490061646;0.23097019939923485;0.23091424689955603;0.23174155429951498
170;0.4619576281987975;0.4615702402013994;0.461551255899758;0.46250775509979575
180;0.46186571230064144;0.4617873791994498;0.4616215370999271;0.4626263424994249
190;0.4618817539008887;0.4615322138986812;0.46146368329973486;0.46252780679969874
200;0.4623584066990588;0.46208505950053225;0.46197495619999246;0.4637226433005708
210;0.4622070018998784;0.46155542739943484;0.4615809900005843;0.46260345719892937
220;0.46198357089997444;0.46149144880073434;0.4615725005998684;0.46266332179984604
230;0.4620329868987028;0.46149037619943556;0.4615467610998166;0.46247746349945373
240;0.4620931795991055;0.4615531931980513;0.46162716149920013;0.46286148200051686
250;0.46221046010032296;0.4615389538012096;0.4615719221998006;0.46251679130036794
260;0.46328882799934945;0.46189646709972293;0.4619341961999453;0.46312200100001066
270;0.46203432059955957;0.4619002642004489;0.46157840640080394;0.46254830189936913
280;0.4620446851007728;0.46144205359996704;0.4615529955000966;0.46257849959911257
290;0.4620427005011152;0.46157774010061986;0.461538583899528;0.46251080720030585
300;0.4622108616011246;0.4615665889999946;0.4618434102005267;0.4628501849998429
310;0.4621836424987123;0.46147763660010244;0.46153736529959133;0.4624989064992405
320;0.46297366859907924;0.4618893269005639;0.46172755660045367;0.46347731669993664
330;0.46486968280005386;0.4619305764001183;0.46172807260008997;0.4636872320010298
